session_id,vehicle_id,station_id,start_time,end_time,duration_minutes,energy_kwh,total_cost_inr,payment_method,session_status,user_rating
1788,354,31,2023-01-04 08:22:00,2023-01-04 09:09:00,47,16.31,184.3,Credit Card,Interrupted,1.2
1789,314,73,2023-03-07 02:34:00,2023-03-07 04:05:00,91,22.61,305.91,UPI,Completed,5.0
1790,173,45,2024-07-12 11:22:00,2024-07-12 12:39:00,77,26.02,326.29,QR Code,Failed,2.4
1791,24,93,2024-02-02 02:02:00,2024-02-02 02:32:00,30,5.37,50.59,Wallet,Failed,4.8
1792,7,5,2024-02-12 18:27:00,2024-02-12 21:02:00,155,10.64,66.93,RFID Tag,Interrupted,3.9
1793,245,68,2023-02-15 22:57:00,2023-02-16 00:13:00,76,27.77,307.41,RFID Tag,Interrupted,3.8
1794,65,56,2024-11-09 06:36:00,2024-11-09 08:04:00,88,12.95,74.07,QR Code,Interrupted,4.4
1795,11,1,2024-02-07 15:29:00,2024-02-07 17:20:00,111,32.22,153.37,Credit Card,Interrupted,2.3
1796,112,42,2024-10-10 11:53:00,2024-10-10 12:10:00,17,1.24,6.41,Credit Card,Interrupted,2.3
1797,67,101,2023-07-08 09:06:00,2023-07-08 11:18:00,132,29.06,385.92,Credit Card,Failed,1.2
1798,96,39,2023-08-13 07:19:00,2023-08-13 08:58:00,99,31.79,471.76,UPI,Completed,3.9
1799,17,11,2024-10-20 13:53:00,2024-10-20 14:19:00,26,4.23,51.39,UPI,Failed,4.1
1800,277,106,2024-06-06 08:15:00,2024-06-06 08:33:00,18,1.76,29.09,UPI,Completed,2.5
1801,228,57,2023-05-20 19:59:00,2023-05-20 20:15:00,16,2.23,37.06,QR Code,Interrupted,4.8
1802,473,117,2023-12-09 18:35:00,2023-12-09 21:09:00,154,29.7,383.43,RFID Tag,Completed,1.4
1803,304,109,2023-11-16 05:25:00,2023-11-16 05:51:00,26,3.2,43.01,Credit Card,Interrupted,3.7
1804,452,46,2023-01-09 22:09:00,2023-01-10 00:21:00,132,22.07,254.69,RFID Tag,Completed,1.3
1805,237,119,2023-01-26 22:38:00,2023-01-26 23:25:00,47,2.37,25.12,Wallet,Completed,1.4
1806,177,42,2023-08-20 22:48:00,2023-08-21 01:23:00,155,8.05,41.62,Credit Card,Interrupted,3.8
1807,87,26,2024-10-24 19:46:00,2024-10-24 20:44:00,58,4.14,23.76,RFID Tag,Completed,3.1
1808,466,126,2023-01-05 21:23:00,2023-01-06 00:02:00,159,12.71,52.49,UPI,Completed,3.0
1809,109,96,2023-12-07 17:35:00,2023-12-07 18:10:00,35,9.84,151.54,Debit Card,Failed,4.0
1810,354,121,2023-06-21 22:44:00,2023-06-21 23:23:00,39,6.66,114.95,RFID Tag,Completed,3.8
1811,385,87,2023-08-31 15:34:00,2023-08-31 18:23:00,169,54.37,387.66,UPI,Failed,4.9
1812,312,40,2024-06-04 18:30:00,2024-06-04 19:29:00,59,17.97,185.63,Debit Card,Interrupted,4.8
1813,160,14,2024-11-04 03:32:00,2024-11-04 04:22:00,50,5.16,63.62,Wallet,Completed,1.0
1814,91,55,2024-09-21 09:34:00,2024-09-21 10:21:00,47,11.66,89.08,Credit Card,Completed,3.6
1815,80,16,2023-09-16 02:17:00,2023-09-16 03:43:00,86,17.57,79.06,Debit Card,Failed,1.8
1816,68,135,2023-04-23 02:26:00,2023-04-23 04:13:00,107,24.91,242.13,QR Code,Completed,3.8
1817,345,33,2024-10-04 23:00:00,2024-10-04 23:47:00,47,2.89,14.94,Credit Card,Completed,2.1
1818,366,39,2023-08-13 04:08:00,2023-08-13 06:15:00,127,26.38,391.48,Credit Card,Failed,4.5
1819,125,96,2023-07-18 01:57:00,2023-07-18 02:45:00,48,10.05,154.77,Wallet,Interrupted,4.5
1820,209,65,2024-02-10 06:00:00,2024-02-10 06:29:00,29,4.61,54.63,RFID Tag,Completed,4.7
1821,226,117,2024-04-15 11:25:00,2024-04-15 14:09:00,164,13.18,170.15,RFID Tag,Completed,1.5
1822,37,6,2024-10-29 05:38:00,2024-10-29 06:15:00,37,6.72,85.48,QR Code,Failed,1.3
1823,153,97,2024-09-14 01:55:00,2024-09-14 02:50:00,55,12.89,107.24,RFID Tag,Completed,1.5
1824,403,8,2023-09-27 07:53:00,2023-09-27 10:26:00,153,47.44,382.84,UPI,Failed,2.5
1825,84,39,2024-08-04 02:51:00,2024-08-04 03:57:00,66,22.92,340.13,Wallet,Interrupted,1.1
1826,29,94,2024-02-20 17:56:00,2024-02-20 19:45:00,109,38.89,300.62,Wallet,Interrupted,2.8
1827,386,11,2024-01-28 07:44:00,2024-01-28 09:39:00,115,39.61,481.26,UPI,Failed,3.0
1828,202,93,2024-01-06 01:19:00,2024-01-06 04:02:00,163,22.96,216.28,Debit Card,Interrupted,3.6
1829,226,111,2024-02-05 06:43:00,2024-02-05 08:16:00,93,22.46,335.33,Credit Card,Failed,1.9
1830,214,89,2023-01-09 09:41:00,2023-01-09 12:30:00,169,28.62,238.4,Wallet,Completed,1.5
1831,87,99,2023-05-18 13:56:00,2023-05-18 14:41:00,45,3.51,61.42,Credit Card,Interrupted,1.9
1832,211,36,2023-12-18 20:35:00,2023-12-18 22:12:00,97,13.04,148.79,Credit Card,Completed,3.7
1833,436,132,2024-10-13 01:34:00,2024-10-13 03:55:00,141,49.43,754.8,RFID Tag,Failed,3.5
1834,379,105,2023-06-01 20:15:00,2023-06-01 21:49:00,94,31.71,425.23,QR Code,Completed,3.6
1835,293,98,2023-09-27 07:12:00,2023-09-27 09:50:00,158,24.85,366.54,Credit Card,Completed,3.9
1836,493,73,2024-04-16 05:56:00,2024-04-16 07:44:00,108,28.2,381.55,Debit Card,Failed,1.9
1837,126,67,2023-07-27 01:51:00,2023-07-27 03:07:00,76,5.67,20.87,QR Code,Interrupted,4.4
1838,271,128,2024-02-20 00:23:00,2024-02-20 01:46:00,83,13.87,73.93,Wallet,Failed,2.6
1839,354,69,2024-05-26 10:50:00,2024-05-26 13:01:00,131,23.2,189.54,QR Code,Failed,4.2
1840,138,86,2023-07-24 11:15:00,2023-07-24 13:21:00,126,21.09,196.98,Wallet,Interrupted,2.6
1841,477,129,2024-01-27 02:27:00,2024-01-27 03:35:00,68,22.91,113.18,Credit Card,Completed,1.7
1842,147,95,2023-01-23 17:44:00,2023-01-23 18:01:00,17,3.93,24.6,RFID Tag,Interrupted,3.0
1843,418,88,2023-07-09 12:38:00,2023-07-09 13:29:00,51,7.77,85.63,Debit Card,Failed,2.5
1844,155,115,2023-07-06 03:54:00,2023-07-06 05:10:00,76,4.13,54.76,Debit Card,Completed,2.0
1845,398,31,2023-09-30 05:24:00,2023-09-30 06:10:00,46,15.89,179.56,Debit Card,Completed,5.0
1846,489,68,2024-10-28 17:37:00,2024-10-28 18:42:00,65,8.35,92.43,Credit Card,Interrupted,4.3
1847,155,82,2023-11-13 06:45:00,2023-11-13 07:14:00,29,5.61,39.16,Wallet,Completed,3.6
1848,235,58,2023-04-17 21:57:00,2023-04-17 22:16:00,19,1.13,10.34,QR Code,Failed,3.9
1849,254,136,2023-12-31 05:09:00,2023-12-31 05:54:00,45,3.38,49.18,QR Code,Failed,2.8
1850,470,72,2023-11-22 05:13:00,2023-11-22 07:00:00,107,32.99,381.03,QR Code,Interrupted,4.0
1851,91,111,2024-06-01 14:16:00,2024-06-01 15:39:00,83,26.34,393.26,QR Code,Failed,3.0
1852,58,128,2023-07-18 20:10:00,2023-07-18 23:10:00,180,62.22,331.63,QR Code,Completed,3.8
1853,211,88,2023-06-01 07:57:00,2023-06-01 10:05:00,128,25.16,277.26,Credit Card,Failed,2.7
1854,350,83,2024-02-21 06:12:00,2024-02-21 08:26:00,134,6.84,94.05,Debit Card,Completed,3.6
1855,24,92,2023-06-06 14:59:00,2023-06-06 17:31:00,152,10.63,172.95,Debit Card,Interrupted,3.6
1856,338,12,2023-02-07 00:58:00,2023-02-07 01:51:00,53,10.77,175.87,QR Code,Completed,3.9
1857,34,80,2023-07-10 10:29:00,2023-07-10 11:33:00,64,5.63,68.35,UPI,Failed,2.2
1858,496,32,2023-08-11 12:33:00,2023-08-11 15:28:00,175,47.22,736.16,Wallet,Completed,4.6
1859,102,32,2023-07-22 12:39:00,2023-07-22 14:22:00,103,16.6,258.79,Credit Card,Failed,4.1
1860,91,7,2024-09-07 20:11:00,2024-09-07 22:53:00,162,45.36,638.22,Wallet,Completed,2.4
1861,369,96,2024-09-22 11:52:00,2024-09-22 13:01:00,69,23.32,359.13,Credit Card,Completed,1.6
1862,355,114,2023-08-21 22:39:00,2023-08-21 23:42:00,63,20.98,367.78,RFID Tag,Failed,1.7
1863,148,94,2024-04-30 22:44:00,2024-04-30 23:55:00,71,21.13,163.33,Credit Card,Completed,1.9
1864,219,23,2024-06-03 11:02:00,2024-06-03 13:17:00,135,23.73,168.96,UPI,Failed,4.9
1865,24,131,2023-07-11 12:38:00,2023-07-11 15:00:00,142,42.53,572.45,UPI,Failed,4.2
1866,425,52,2024-01-26 01:06:00,2024-01-26 01:24:00,18,3.7,64.34,Credit Card,Interrupted,1.4
1867,331,57,2024-07-25 21:35:00,2024-07-26 00:31:00,176,62.41,1037.25,QR Code,Completed,4.9
1868,253,112,2024-12-25 08:34:00,2024-12-25 09:55:00,81,24.04,154.1,Wallet,Completed,2.3
1869,386,68,2023-05-15 04:13:00,2023-05-15 05:23:00,70,25.27,279.74,Credit Card,Completed,4.8
1870,471,131,2023-01-18 20:06:00,2023-01-18 22:56:00,170,24.22,326.0,Credit Card,Interrupted,3.2
1871,344,40,2024-11-11 21:40:00,2024-11-11 22:42:00,62,6.61,68.28,Debit Card,Interrupted,1.2
1872,94,87,2023-08-05 11:41:00,2023-08-05 12:08:00,27,9.05,64.53,Credit Card,Failed,4.2
1873,246,63,2023-03-10 20:07:00,2023-03-10 22:38:00,151,10.2,38.76,Wallet,Failed,4.2
1874,142,27,2023-08-30 00:31:00,2023-08-30 02:06:00,95,11.64,125.6,RFID Tag,Interrupted,4.1
1875,335,83,2023-06-02 00:56:00,2023-06-02 01:29:00,33,3.95,54.31,Wallet,Completed,2.6
1876,30,131,2023-10-21 21:25:00,2023-10-21 22:38:00,73,16.85,226.8,QR Code,Interrupted,3.6
1877,198,17,2023-11-18 23:17:00,2023-11-19 01:33:00,136,8.74,152.78,Debit Card,Interrupted,3.3
1878,410,45,2024-10-03 21:04:00,2024-10-03 22:53:00,109,8.43,105.71,QR Code,Interrupted,1.3
1879,290,88,2023-12-04 13:17:00,2023-12-04 13:36:00,19,4.38,48.27,QR Code,Completed,3.3
1880,193,55,2024-08-28 10:28:00,2024-08-28 13:03:00,155,32.13,245.47,Credit Card,Completed,2.9
1881,1,36,2023-01-19 08:10:00,2023-01-19 10:16:00,126,45.26,516.42,QR Code,Completed,1.3
1882,444,128,2023-04-09 04:46:00,2023-04-09 05:23:00,37,3.6,19.19,UPI,Completed,3.3
1883,385,111,2024-09-27 12:29:00,2024-09-27 15:00:00,151,34.64,517.18,Wallet,Interrupted,1.1
1884,489,134,2024-04-30 06:04:00,2024-04-30 07:01:00,57,10.55,60.56,Wallet,Completed,1.3
1885,309,48,2023-05-16 14:41:00,2023-05-16 16:35:00,114,30.07,328.06,UPI,Interrupted,4.8
1886,357,136,2024-07-01 19:30:00,2024-07-01 22:04:00,154,28.2,410.31,Credit Card,Failed,4.7
1887,482,80,2023-07-27 03:38:00,2023-07-27 04:16:00,38,9.48,115.09,Wallet,Interrupted,2.2
1888,16,132,2024-11-19 23:50:00,2024-11-20 02:33:00,163,41.03,626.53,Credit Card,Completed,1.5
1889,24,41,2023-05-04 18:04:00,2023-05-04 19:49:00,105,33.25,308.56,Debit Card,Interrupted,4.2
1890,140,73,2024-07-30 20:29:00,2024-07-30 21:56:00,87,17.57,237.72,QR Code,Completed,1.0
1891,216,119,2024-02-10 09:19:00,2024-02-10 11:53:00,154,40.15,425.59,Wallet,Interrupted,2.6
1892,294,115,2024-08-30 14:59:00,2024-08-30 16:33:00,94,31.04,411.59,UPI,Interrupted,4.3
1893,198,89,2024-03-12 22:02:00,2024-03-12 23:22:00,80,25.73,214.33,UPI,Completed,2.6
1894,181,81,2024-12-16 07:30:00,2024-12-16 08:35:00,65,4.02,47.23,QR Code,Interrupted,4.9
1895,290,110,2024-09-23 05:29:00,2024-09-23 07:36:00,127,9.53,121.32,QR Code,Failed,3.6
1896,71,98,2023-08-17 10:13:00,2023-08-17 10:40:00,27,7.29,107.53,RFID Tag,Interrupted,3.9
1897,92,95,2023-12-25 03:10:00,2023-12-25 05:40:00,150,15.15,94.84,Wallet,Failed,1.8
1898,154,61,2023-03-22 10:39:00,2023-03-22 12:08:00,89,30.27,272.43,RFID Tag,Failed,4.4
1899,391,86,2024-09-18 12:22:00,2024-09-18 13:49:00,87,15.75,147.1,Wallet,Completed,2.2
1900,170,68,2023-10-27 23:14:00,2023-10-28 00:47:00,93,25.53,282.62,UPI,Interrupted,3.4
1901,203,63,2024-09-14 07:53:00,2024-09-14 09:14:00,81,11.12,42.26,Wallet,Interrupted,1.9
1902,452,70,2024-02-24 08:01:00,2024-02-24 10:30:00,149,43.27,389.43,QR Code,Failed,3.2
1903,75,58,2023-02-18 18:21:00,2023-02-18 20:44:00,143,26.17,239.46,RFID Tag,Failed,2.9
1904,479,56,2024-08-12 21:52:00,2024-08-13 00:23:00,151,38.27,218.9,RFID Tag,Failed,4.4
1905,139,26,2023-09-13 05:06:00,2023-09-13 05:23:00,17,6.22,35.7,RFID Tag,Interrupted,1.5
1906,354,45,2023-04-28 15:48:00,2023-04-28 16:14:00,26,5.24,65.71,Debit Card,Failed,2.4
1907,147,106,2024-01-15 10:30:00,2024-01-15 13:14:00,164,15.05,248.78,Credit Card,Completed,2.0
1908,22,78,2023-10-12 18:27:00,2023-10-12 19:59:00,92,15.71,274.93,UPI,Completed,3.9
1909,115,14,2023-01-29 04:57:00,2023-01-29 06:43:00,106,8.88,109.49,UPI,Completed,3.9
1910,237,86,2024-02-07 11:33:00,2024-02-07 14:20:00,167,29.06,271.42,Debit Card,Failed,2.3
1911,347,121,2023-01-03 17:27:00,2023-01-03 18:02:00,35,11.98,206.77,RFID Tag,Completed,4.8
1912,134,93,2024-07-19 09:12:00,2024-07-19 10:33:00,81,21.9,206.3,Wallet,Interrupted,1.9
1913,38,58,2024-07-09 17:23:00,2024-07-09 17:50:00,27,8.92,81.62,Debit Card,Completed,1.8
1914,209,41,2024-11-17 23:08:00,2024-11-17 23:31:00,23,7.4,68.67,Credit Card,Interrupted,2.8
1915,94,68,2024-02-21 06:41:00,2024-02-21 07:23:00,42,2.35,26.01,Credit Card,Failed,2.8
1916,297,107,2024-05-31 23:44:00,2024-06-01 01:40:00,116,34.5,440.22,RFID Tag,Completed,1.1
1917,406,81,2024-12-28 22:57:00,2024-12-28 23:48:00,51,11.74,137.94,Debit Card,Interrupted,4.0
1918,492,13,2023-06-06 20:05:00,2023-06-06 23:05:00,180,46.77,810.52,Wallet,Interrupted,4.6
1919,33,120,2023-09-27 06:02:00,2023-09-27 07:34:00,92,10.66,93.38,Debit Card,Completed,1.6
1920,275,94,2023-02-18 05:10:00,2023-02-18 07:48:00,158,38.4,296.83,Debit Card,Interrupted,2.6
1921,93,115,2023-12-11 23:55:00,2023-12-12 00:50:00,55,6.22,82.48,Credit Card,Failed,5.0
1922,320,60,2023-01-10 04:01:00,2023-01-10 04:50:00,49,7.57,126.04,RFID Tag,Completed,1.9
1923,450,3,2023-08-24 00:14:00,2023-08-24 01:19:00,65,8.47,56.07,Wallet,Interrupted,1.3
1924,355,32,2024-11-17 13:50:00,2024-11-17 16:01:00,131,21.7,338.3,UPI,Interrupted,4.4
1925,73,123,2024-09-16 19:22:00,2024-09-16 20:57:00,95,12.24,92.04,QR Code,Completed,1.7
1926,329,95,2023-08-04 01:05:00,2023-08-04 02:04:00,59,19.96,124.95,QR Code,Failed,3.2
1927,133,125,2023-06-24 07:01:00,2023-06-24 08:11:00,70,9.5,91.2,Credit Card,Completed,1.5
1928,152,118,2023-03-11 18:51:00,2023-03-11 19:10:00,19,1.5,8.21,QR Code,Completed,4.8
1929,339,34,2023-10-27 01:56:00,2023-10-27 03:46:00,110,7.54,55.27,QR Code,Interrupted,4.7
1930,133,119,2023-04-15 15:41:00,2023-04-15 18:38:00,177,47.58,504.35,Debit Card,Interrupted,2.7
1931,319,47,2023-09-28 01:24:00,2023-09-28 03:11:00,107,27.03,207.05,Credit Card,Failed,4.5
1932,226,40,2024-11-24 15:40:00,2024-11-24 16:32:00,52,8.19,84.6,UPI,Completed,1.6
1933,307,11,2024-08-21 22:21:00,2024-08-22 00:14:00,113,19.76,240.08,RFID Tag,Interrupted,3.9
1934,469,130,2023-05-31 07:31:00,2023-05-31 08:49:00,78,19.39,300.55,Wallet,Failed,4.1
1935,40,48,2023-04-13 04:05:00,2023-04-13 04:42:00,37,13.32,145.32,UPI,Failed,2.8
1936,263,11,2023-08-30 22:22:00,2023-08-31 00:58:00,156,28.35,344.45,QR Code,Failed,1.2
1937,470,19,2024-04-10 01:55:00,2024-04-10 04:14:00,139,19.77,272.04,UPI,Failed,4.7
1938,307,39,2023-12-27 03:37:00,2023-12-27 06:30:00,173,42.47,630.25,QR Code,Interrupted,1.7
1939,163,29,2024-05-20 03:11:00,2024-05-20 04:10:00,59,5.6,66.98,Wallet,Interrupted,4.0
1940,128,57,2024-07-24 14:11:00,2024-07-24 15:07:00,56,3.18,52.85,Debit Card,Completed,1.6
1941,193,46,2024-01-21 21:20:00,2024-01-21 22:41:00,81,19.21,221.68,QR Code,Interrupted,4.4
1942,99,50,2023-01-02 22:34:00,2023-01-02 23:39:00,65,7.42,52.31,Debit Card,Interrupted,2.2
1943,450,5,2023-11-09 16:53:00,2023-11-09 19:20:00,147,30.58,192.35,RFID Tag,Failed,4.7
1944,7,70,2024-04-20 00:51:00,2024-04-20 01:48:00,57,3.04,27.36,Debit Card,Failed,3.7
1945,393,130,2024-12-01 11:04:00,2024-12-01 13:55:00,171,50.03,775.47,Debit Card,Completed,4.2
1946,230,128,2023-09-21 19:44:00,2023-09-21 20:45:00,61,10.72,57.14,QR Code,Failed,1.8
1947,486,82,2024-02-29 07:17:00,2024-02-29 08:19:00,62,11.98,83.62,Wallet,Interrupted,2.3
1948,88,41,2024-01-03 18:09:00,2024-01-03 18:28:00,19,3.47,32.2,Wallet,Interrupted,3.2
1949,73,35,2023-01-29 20:23:00,2023-01-29 23:04:00,161,45.02,660.89,Credit Card,Completed,3.4
1950,60,19,2023-11-27 13:13:00,2023-11-27 13:38:00,25,2.45,33.71,Debit Card,Interrupted,4.0
1951,359,103,2023-08-27 13:15:00,2023-08-27 15:28:00,133,34.8,205.67,Credit Card,Failed,2.6
1952,424,76,2024-11-11 05:02:00,2024-11-11 07:07:00,125,21.17,129.14,Debit Card,Failed,2.0
1953,264,7,2024-10-23 21:35:00,2024-10-23 23:16:00,101,8.16,114.81,Credit Card,Failed,1.4
1954,336,11,2023-02-14 08:36:00,2023-02-14 11:07:00,151,48.27,586.48,Credit Card,Failed,4.4
1955,33,22,2023-07-01 04:06:00,2023-07-01 05:05:00,59,17.56,265.33,Debit Card,Failed,2.2
1956,340,29,2024-12-29 11:34:00,2024-12-29 12:28:00,54,17.57,210.14,RFID Tag,Interrupted,3.1
1957,206,77,2023-01-09 03:48:00,2023-01-09 06:32:00,164,13.9,177.22,Debit Card,Interrupted,3.2
1958,30,100,2023-11-13 09:48:00,2023-11-13 10:37:00,49,15.44,249.05,QR Code,Completed,1.2
1959,199,46,2024-08-06 16:58:00,2024-08-06 19:20:00,142,26.99,311.46,RFID Tag,Interrupted,2.0
1960,161,134,2023-12-02 23:24:00,2023-12-03 02:22:00,178,31.54,181.04,Wallet,Failed,2.2
1961,382,31,2024-09-02 13:46:00,2024-09-02 14:34:00,48,5.71,64.52,QR Code,Completed,1.4
1962,73,112,2023-05-29 05:04:00,2023-05-29 06:08:00,64,6.91,44.29,Debit Card,Failed,1.3
1963,146,42,2024-09-18 08:34:00,2024-09-18 09:44:00,70,21.14,109.29,UPI,Interrupted,3.9
1964,481,131,2024-08-04 22:55:00,2024-08-04 23:38:00,43,3.38,45.49,RFID Tag,Interrupted,1.6
1965,390,105,2024-08-25 19:38:00,2024-08-25 22:29:00,171,23.59,316.34,QR Code,Failed,1.4
1966,83,132,2024-12-16 06:07:00,2024-12-16 08:42:00,155,8.73,133.31,Credit Card,Interrupted,2.7
1967,11,44,2024-12-24 00:03:00,2024-12-24 00:19:00,16,2.56,9.01,Credit Card,Failed,1.6
1968,173,50,2024-07-11 12:12:00,2024-07-11 12:51:00,39,2.0,14.1,QR Code,Completed,2.3
1969,92,70,2023-09-08 16:57:00,2023-09-08 18:12:00,75,16.81,151.29,UPI,Interrupted,3.2
1970,83,107,2024-09-22 05:42:00,2024-09-22 08:21:00,159,46.58,594.36,UPI,Completed,2.8
1971,274,111,2023-06-17 14:48:00,2023-06-17 16:54:00,126,43.55,650.2,Credit Card,Completed,4.4
1972,456,53,2024-05-28 19:57:00,2024-05-28 21:50:00,113,29.74,529.97,Credit Card,Completed,4.3
1973,209,22,2024-06-01 10:40:00,2024-06-01 11:24:00,44,14.51,219.25,RFID Tag,Interrupted,1.7
1974,233,27,2023-09-11 13:35:00,2023-09-11 15:08:00,93,33.07,356.83,UPI,Completed,4.9
1975,98,40,2024-11-10 16:50:00,2024-11-10 17:45:00,55,6.25,64.56,Credit Card,Failed,3.4
1976,51,131,2023-08-18 11:57:00,2023-08-18 12:59:00,62,12.15,163.54,RFID Tag,Failed,4.4
1977,271,123,2023-11-30 22:48:00,2023-11-30 23:08:00,20,3.57,26.85,Wallet,Interrupted,2.5
1978,334,12,2024-03-08 20:46:00,2024-03-08 22:35:00,109,33.94,554.24,Credit Card,Completed,3.5
1979,479,134,2023-04-13 20:52:00,2023-04-13 22:15:00,83,10.65,61.13,UPI,Failed,1.5
1980,311,114,2024-02-24 03:29:00,2024-02-24 05:52:00,143,38.61,676.83,Debit Card,Failed,2.7
1981,437,64,2024-07-08 22:19:00,2024-07-09 00:03:00,104,26.96,238.6,Credit Card,Failed,3.7
1982,367,39,2024-12-19 12:24:00,2024-12-19 14:13:00,109,29.47,437.33,Wallet,Failed,2.5
1983,88,91,2024-08-11 03:08:00,2024-08-11 04:45:00,97,18.62,162.93,Debit Card,Failed,3.0
1984,290,42,2023-12-18 10:14:00,2023-12-18 13:03:00,169,23.05,119.17,Wallet,Failed,3.5
1985,392,114,2023-11-02 04:37:00,2023-11-02 07:27:00,170,9.71,170.22,Debit Card,Failed,2.9
1986,392,106,2024-03-09 18:19:00,2024-03-09 18:50:00,31,9.05,149.6,RFID Tag,Failed,2.6
1987,12,1,2024-07-20 19:29:00,2024-07-20 21:02:00,93,24.85,118.29,Wallet,Interrupted,3.2
1988,352,73,2024-02-20 08:04:00,2024-02-20 10:29:00,145,16.14,218.37,RFID Tag,Failed,4.4
1989,58,106,2024-04-18 07:18:00,2024-04-18 09:30:00,132,28.29,467.63,QR Code,Interrupted,1.8
1990,376,28,2024-01-25 09:49:00,2024-01-25 12:33:00,164,35.92,574.72,Debit Card,Interrupted,2.3
1991,406,43,2024-11-09 20:32:00,2024-11-09 22:27:00,115,37.65,560.99,Debit Card,Completed,1.5
1992,455,9,2023-06-17 12:08:00,2023-06-17 14:20:00,132,8.23,83.53,Wallet,Interrupted,3.2
1993,462,16,2023-01-19 17:11:00,2023-01-19 18:35:00,84,18.42,82.89,Debit Card,Interrupted,3.1
1994,395,57,2023-01-01 17:56:00,2023-01-01 20:29:00,153,35.42,588.68,Credit Card,Failed,4.2
1995,169,124,2023-11-09 21:52:00,2023-11-10 00:25:00,153,34.35,127.78,RFID Tag,Failed,3.9
1996,135,28,2024-07-20 11:26:00,2024-07-20 12:41:00,75,4.1,65.6,Wallet,Interrupted,4.7
1997,25,1,2023-08-06 01:43:00,2023-08-06 03:26:00,103,28.64,136.33,QR Code,Interrupted,1.4
1998,455,92,2024-10-22 06:01:00,2024-10-22 07:47:00,106,18.3,297.74,UPI,Failed,2.0
1999,290,50,2024-03-24 17:42:00,2024-03-24 19:12:00,90,16.81,118.51,RFID Tag,Completed,3.0
2000,246,5,2024-10-31 03:33:00,2024-10-31 05:48:00,135,13.68,86.05,QR Code,Completed,1.1
2001,324,53,2024-03-13 11:56:00,2024-03-13 12:42:00,46,2.99,53.28,Debit Card,Interrupted,2.2
2002,497,65,2023-05-15 19:38:00,2023-05-15 20:04:00,26,4.54,53.8,Debit Card,Failed,2.4
2003,217,103,2024-01-19 05:19:00,2024-01-19 05:43:00,24,4.07,24.05,Credit Card,Completed,2.3
2004,177,112,2024-05-04 04:20:00,2024-05-04 06:23:00,123,36.07,231.21,Credit Card,Completed,1.5
2005,5,85,2023-08-30 06:59:00,2023-08-30 09:56:00,177,45.14,676.65,Debit Card,Interrupted,4.2
2006,133,128,2023-11-11 15:57:00,2023-11-11 17:51:00,114,16.66,88.8,Debit Card,Failed,4.1
2007,191,58,2024-09-07 13:20:00,2024-09-07 14:18:00,58,4.67,42.73,Credit Card,Failed,1.9
2008,4,126,2023-03-25 04:18:00,2023-03-25 05:58:00,100,28.07,115.93,Credit Card,Completed,1.7
2009,425,15,2023-01-04 23:15:00,2023-01-05 01:10:00,115,10.4,168.9,Credit Card,Completed,4.7
2010,35,121,2023-08-31 20:09:00,2023-08-31 23:06:00,177,63.21,1091.0,Wallet,Completed,2.7
2011,139,64,2024-09-24 11:35:00,2024-09-24 13:12:00,97,26.73,236.56,Debit Card,Failed,2.3
2012,93,79,2023-06-24 21:53:00,2023-06-24 23:36:00,103,9.71,130.6,Debit Card,Completed,2.6
2013,258,84,2024-05-15 11:39:00,2024-05-15 12:15:00,36,6.91,117.75,UPI,Interrupted,4.7
2014,271,13,2024-01-07 09:38:00,2024-01-07 10:16:00,38,5.01,86.82,Wallet,Interrupted,2.1
2015,118,94,2024-10-15 06:22:00,2024-10-15 07:13:00,51,7.36,56.89,RFID Tag,Failed,4.0
2016,375,76,2023-04-25 14:07:00,2023-04-25 15:53:00,106,24.79,151.22,QR Code,Failed,2.8
2017,134,75,2024-09-09 06:02:00,2024-09-09 07:42:00,100,12.33,81.87,RFID Tag,Failed,1.1
2018,100,32,2024-06-26 06:26:00,2024-06-26 07:02:00,36,11.76,183.34,UPI,Failed,1.8
2019,423,134,2024-09-07 05:27:00,2024-09-07 05:51:00,24,5.1,29.27,RFID Tag,Failed,4.6
2020,416,18,2023-12-28 05:30:00,2023-12-28 08:04:00,154,30.87,510.59,UPI,Interrupted,4.3
2021,223,48,2023-11-20 21:04:00,2023-11-20 22:39:00,95,10.21,111.39,Wallet,Failed,2.2
2022,168,55,2023-12-02 23:14:00,2023-12-03 01:32:00,138,42.39,323.86,RFID Tag,Completed,1.4
2023,290,28,2023-12-31 13:43:00,2023-12-31 16:00:00,137,15.01,240.16,Debit Card,Interrupted,3.0
2024,377,123,2024-03-29 23:24:00,2024-03-30 00:20:00,56,13.31,100.09,Wallet,Failed,4.7
2025,159,58,2023-08-03 12:08:00,2023-08-03 14:53:00,165,39.84,364.54,Debit Card,Interrupted,3.5
2026,221,68,2023-12-16 01:39:00,2023-12-16 04:24:00,165,38.3,423.98,UPI,Failed,1.1
2027,25,88,2024-05-06 07:36:00,2024-05-06 07:55:00,19,4.15,45.73,Credit Card,Failed,3.8
2028,84,25,2024-12-22 02:34:00,2024-12-22 05:21:00,167,30.01,105.94,RFID Tag,Interrupted,4.6
2029,88,76,2024-02-04 08:47:00,2024-02-04 11:13:00,146,43.2,263.52,Debit Card,Failed,4.0
2030,462,118,2024-08-19 11:28:00,2024-08-19 12:26:00,58,13.2,72.2,Debit Card,Interrupted,2.3
